occ_code,writing_intensity,social_perceptiveness,physical_manual,creativity_originality,tool_technology,substitution_score,defense_score,net_risk
47-2152,0.2144702842377261,0.330749354005168,0.8475452196382429,0.537467700258398,0.3152454780361757,0.2648578811369509,0.5719207579672697,-0.3070628768303188
47-2161,0.1117571059431524,0.4496124031007752,0.8249354005167958,0.4386304909560723,0.150516795865633,0.1311369509043927,0.5710594315245477,-0.43992248062015504
47-2171,0.0310077519379844,0.0813953488372093,0.9031007751937984,0.1763565891472868,0.0904392764857881,0.06072351421188625,0.3869509043927648,-0.32622739018087854
47-2181,0.0962532299741602,0.3753229974160206,0.9056847545219638,0.2648578811369509,0.1408268733850129,0.11854005167958656,0.5152885443583118,-0.39674849267872525
47-2211,0.3352713178294573,0.7403100775193798,0.9147286821705426,0.3468992248062015,0.2403100775193798,0.28779069767441856,0.6673126614987078,-0.37952196382428927
47-2221,0.045219638242894,0.1136950904392764,0.9573643410852714,0.421188630490956,0.0742894056847545,0.059754521963824254,0.4974160206718346,-0.43766149870801035
47-2231,0.1944444444444444,0.2370801033591731,0.9244186046511628,0.2558139534883721,0.3036175710594315,0.24903100775193793,0.47243755383290265,-0.22340654608096472
47-3011,0.0116279069767441,0.127906976744186,0.8578811369509044,0.1563307493540051,0.0645994832041343,0.0381136950904392,0.38070628768303183,-0.3425925925925926
47-3012,0.0516795865633074,0.1350129198966408,0.91343669250646,0.3468992248062015,0.109173126614987,0.08042635658914721,0.46511627906976744,-0.38468992248062023
47-3013,0.251937984496124,0.6324289405684754,0.9677002583979328,0.3514211886304909,0.1970284237726098,0.2244832041343669,0.650516795865633,-0.42603359173126615
47-3014,0.0142118863049095,0.0684754521963824,0.7855297157622739,0.0749354005167958,0.0012919896640826,0.00775193798449605,0.30964685615848403,-0.301894918173988
47-3015,0.0529715762273901,0.3701550387596899,0.8785529715762274,0.3301033591731266,0.107235142118863,0.08010335917312655,0.5262704565030146,-0.4461670973298881
47-3016,0.1686046511627907,0.5297157622739018,0.8656330749354005,0.3882428940568475,0.2512919896640826,0.20994832041343664,0.5945305770887166,-0.38458225667527995
47-4011,0.7687338501291989,0.5981912144702842,0.4108527131782946,0.5342377260981912,0.7009043927648578,0.7348191214470283,0.51442721791559,0.22039190353143834
47-4021,0.3333333333333333,0.2564599483204134,0.9638242894056848,0.3242894056847545,0.4043927648578811,0.3688630490956072,0.514857881136951,-0.14599483204134378
47-4031,0.0788113695090439,0.3888888888888889,0.8682170542635659,0.0542635658914728,0.0904392764857881,0.084625322997416,0.43712316968130915,-0.35249784668389317
47-4041,0.4773901808785529,0.4618863049095607,0.7887596899224806,0.4354005167958656,0.2144702842377261,0.3459302325581395,0.562015503875969,-0.2160852713178295
47-4051,0.2390180878552971,0.849483204134367,0.7525839793281653,0.2467700258397933,0.2558139534883721,0.2474160206718346,0.6162790697674418,-0.36886304909560724
47-4061,0.2080103359173126,0.3540051679586563,0.9521963824289406,0.357235142118863,0.1266149870801033,0.16731266149870794,0.5544788975021532,-0.38716623600344524
47-4071,0.1808785529715762,0.4095607235142119,0.8397932816537468,0.25,0.0820413436692506,0.1314599483204134,0.4997846683893196,-0.3683247200689062
47-4091,0.1795865633074935,0.6324289405684754,0.8023255813953488,0.4043927648578811,0.0219638242894056,0.10077519379844956,0.6130490956072351,-0.5122739018087855
47-4099,0.3811369509043927,0.5051679586563308,0.8953488372093024,0.4315245478036176,0.5,0.44056847545219635,0.6106804478897502,-0.17011197243755383
47-5011,0.2829457364341085,0.2112403100775193,0.9857881136950905,0.1395348837209302,0.0904392764857881,0.18669250645994828,0.4455211024978467,-0.25882859603789843
47-5012,0.4728682170542636,0.2590439276485788,0.9483204134366924,0.3301033591731266,0.041343669250646,0.2571059431524548,0.512489233419466,-0.2553832902670112
47-5013,0.4102067183462532,0.6453488372093024,0.937984496124031,0.3882428940568475,0.2144702842377261,0.31233850129198965,0.657192075796727,-0.34485357450473736
47-5022,0.1705426356589147,0.3888888888888889,0.9392764857881136,0.1925064599483204,0.1201550387596899,0.1453488372093023,0.5068906115417743,-0.361541774332472
47-5023,0.1821705426356589,0.3229974160206718,0.8914728682170543,0.3856589147286822,0.1020671834625323,0.1421188630490956,0.5333763996554695,-0.39125753660637386
47-5032,0.5516795865633075,0.437984496124031,0.907622739018088,0.5109819121447028,0.1866925064599483,0.3691860465116279,0.6188630490956072,-0.2496770025839793
47-5041,0.0284237726098191,0.0762273901808785,0.907622739018088,0.1983204134366925,0.0839793281653746,0.056201550387596846,0.3940568475452197,-0.33785529715762286
47-5043,0.0439276485788113,0.024547803617571,0.9844961240310076,0.1059431524547803,0.0116279069767441,0.0277777777777777,0.3716623600344529,-0.34388458225667523
47-5044,0.041343669250646,0.0335917312661498,0.7816537467700259,0.08656330749354,0.0103359173126615,0.02583979328165375,0.3006029285099052,-0.27476313522825146
47-5051,0.0335917312661498,0.0387596899224806,0.8229974160206718,0.0568475452196382,0.0155038759689922,0.024547803617571,0.30620155038759683,-0.28165374677002586
47-5071,0.1304909560723514,0.4444444444444444,0.9160206718346252,0.2060723514211886,0.0820413436692506,0.10626614987080099,0.522179155900086,-0.41591300602928505
47-5081,0.2248062015503876,0.4728682170542636,0.9987080103359172,0.3514211886304909,0.148578811369509,0.1866925064599483,0.6076658053402239,-0.42097329888027557
49-1011,0.5116279069767442,0.417312661498708,0.7506459948320413,0.6227390180878553,0.7131782945736435,0.6124031007751938,0.5968992248062016,0.015503875968992165
49-2011,0.2848837209302325,0.3540051679586563,0.7906976744186046,0.4638242894056847,0.875968992248062,0.5804263565891472,0.5361757105943152,0.04425064599483197
49-2021,0.4896640826873385,0.5781653746770026,0.9341085271317828,0.5303617571059431,0.8081395348837209,0.6489018087855297,0.6808785529715763,-0.03197674418604657
49-2022,0.313953488372093,0.6382428940568475,0.9366925064599484,0.5510335917312662,0.8843669250645995,0.5991602067183462,0.7086563307493541,-0.10949612403100784
49-2091,0.6188630490956072,0.3217054263565891,0.8746770025839793,0.5012919896640827,0.7403100775193798,0.6795865633074936,0.5658914728682171,0.1136950904392765
49-2092,0.4102067183462532,0.25,0.9870801033591732,0.5342377260981912,0.3649870801033592,0.3875968992248062,0.5904392764857881,-0.20284237726098187
49-2093,0.2997416020671835,0.1937984496124031,0.8785529715762274,0.3365633074935401,0.6350129198966409,0.4673772609819122,0.46963824289405687,-0.0022609819121446884
49-2094,0.3940568475452196,0.1828165374677002,0.921188630490956,0.6253229974160207,0.9011627906976744,0.647609819121447,0.576442721791559,0.07116709732988802
49-2095,0.460594315245478,0.127906976744186,0.9018087855297158,0.417312661498708,0.7590439276485789,0.6098191214470284,0.4823428079242032,0.12747631352282524
49-2096,0.3229974160206718,0.5083979328165374,0.9276485788113696,0.66343669250646,0.8236434108527132,0.5733204134366925,0.6998277347114557,-0.12650732127476316
49-2097,0.3242894056847545,0.4496124031007752,0.7739018087855297,0.5555555555555556,0.7009043927648578,0.5125968992248062,0.5930232558139535,-0.08042635658914732
49-2098,0.3417312661498708,0.4864341085271317,0.8940568475452196,0.3959948320413436,0.7338501291989664,0.5377906976744187,0.5921619293712316,-0.054371231696812905
49-3011,0.5891472868217055,0.3178294573643411,0.9948320413436692,0.5658914728682171,0.4857881136950904,0.537467700258398,0.6261843238587425,-0.08871662360034449
49-3021,0.1201550387596899,0.2409560723514212,0.8669250645994832,0.627906976744186,0.3746770025839793,0.2474160206718346,0.5785960378983634,-0.33118001722652884
49-3022,0.0930232558139534,0.1976744186046511,0.7260981912144703,0.1518087855297157,0.1182170542635659,0.10562015503875966,0.3585271317829457,-0.25290697674418605
49-3023,0.2015503875968992,0.3365633074935401,0.9715762273901808,0.4140826873385013,0.5200258397932817,0.36078811369509045,0.5740740740740741,-0.21328596037898362
49-3031,0.3436692506459948,0.150516795865633,0.992248062015504,0.4005167958656331,0.6311369509043928,0.4874031007751938,0.51442721791559,-0.02702411714039621
49-3041,0.4198966408268734,0.5878552971576227,0.9967700258397932,0.3410852713178294,0.6156330749354005,0.5177648578811369,0.641903531438415,-0.12413867355727815
49-3042,0.377906976744186,0.3850129198966408,0.9909560723514212,0.5697674418604651,0.4857881136950904,0.4318475452196382,0.648578811369509,-0.21673126614987082
49-3043,0.2428940568475452,0.1640826873385013,0.9786821705426356,0.4657622739018088,0.1608527131782945,0.20187338501291985,0.5361757105943152,-0.3343023255813954
49-3051,0.2280361757105943,0.2906976744186046,0.9832041343669252,0.2351421188630491,0.3772609819121447,0.30264857881136953,0.5030146425495263,-0.2003660637381568
49-3052,0.2228682170542635,0.4967700258397933,0.9896640826873384,0.6770025839793282,0.4696382428940568,0.34625322997416014,0.72114556416882,-0.3748923341946599
49-3053,0.3023255813953488,0.3410852713178294,0.9599483204134368,0.3468992248062015,0.4528423772609819,0.37758397932816534,0.5493109388458225,-0.17172695951765715
49-3091,0.3733850129198966,0.8229974160206718,0.9244186046511628,0.357235142118863,0.2732558139534883,0.3233204134366925,0.7015503875968991,-0.37822997416020665
49-3092,0.2370801033591731,0.2978036175710594,0.9302325581395348,0.3468992248062015,0.2609819121447028,0.24903100775193793,0.5249784668389319,-0.275947459086994
49-3093,0.105297157622739,0.3624031007751938,0.8727390180878553,0.2021963824289405,0.146640826873385,0.12596899224806202,0.4791128337639965,-0.3531438415159345
49-9011,0.2467700258397933,0.5006459948320413,0.9702842377260982,0.4618863049095607,0.1744186046511628,0.21059431524547806,0.6442721791559001,-0.433677863910422
49-9012,0.3837209302325581,0.3888888888888889,0.8527131782945736,0.4799741602067183,0.5200258397932817,0.45187338501291985,0.5738587424633935,-0.12198535745047367
49-9021,0.2693798449612403,0.4948320413436692,0.958656330749354,0.4922480620155038,0.3062015503875969,0.28779069767441856,0.648578811369509,-0.36078811369509045
49-9031,0.3204134366925064,0.4896640826873385,0.9689922480620154,0.4315245478036176,0.3682170542635659,0.34431524547803616,0.6300602928509905,-0.28574504737295436
49-9041,0.2848837209302325,0.1020671834625323,0.9728682170542636,0.5109819121447028,0.5697674418604651,0.4273255813953488,0.5286391042204995,-0.10131352282515071
49-9043,0.2745478036175711,0.0671834625322997,0.9534883720930232,0.3514211886304909,0.4140826873385013,0.34431524547803616,0.45736434108527124,-0.11304909560723508
49-9044,0.3733850129198966,0.4121447028423772,0.9935400516795866,0.4315245478036176,0.359173126614987,0.36627906976744184,0.6124031007751938,-0.24612403100775193
49-9045,0.1253229974160206,0.0516795865633074,0.8281653746770026,0.165374677002584,0.0697674418604651,0.09754521963824285,0.34840654608096466,-0.2508613264427218
49-9051,0.082687338501292,0.3481912144702842,0.9767441860465116,0.3133074935400516,0.189922480620155,0.1363049095607235,0.5460809646856157,-0.40977605512489224
49-9052,0.2919896640826873,0.6602067183462532,0.8888888888888888,0.3708010335917313,0.6440568475452196,0.46802325581395343,0.6399655469422911,-0.1719422911283377
49-9061,0.1291989664082687,0.146640826873385,0.6937984496124031,0.4114987080103359,0.665374677002584,0.39728682170542634,0.417312661498708,-0.020025839793281652
49-9062,0.4121447028423772,0.3753229974160206,0.9457364341085271,0.3068475452196382,0.8107235142118863,0.6114341085271318,0.5426356589147286,0.06879844961240311
49-9063,0.2319121447028423,0.4153746770025839,0.8359173126614987,0.5406976744186046,0.2674418604651162,0.24967700258397924,0.5973298880275624,-0.34765288544358314
49-9064,0.1563307493540051,0.3133074935400516,0.7403100775193798,0.4089147286821705,0.150516795865633,0.15342377260981904,0.4875107665805339,-0.33408699397071484
49-9071,0.3927648578811369,0.4444444444444444,0.9883720930232558,0.4431524547803617,0.4799741602067183,0.4363695090439276,0.6253229974160206,-0.18895348837209303
49-9081,0.481266149870801,0.1589147286821705,1.0,0.4140826873385013,0.5975452196382429,0.539405684754522,0.5243324720068906,0.015073212747631404
49-9091,0.1511627906976744,0.0994832041343669,0.813953488372093,0.067829457364341,0.1970284237726098,0.1740956072351421,0.3270887166236003,-0.15299310938845817
49-9092,0.3863049095607235,0.4864341085271317,0.9806201550387597,0.5749354005167958,0.1634366925064599,0.2748708010335917,0.6806632213608957,-0.40579242032730406
49-9094,0.5174418604651163,0.6795865633074936,0.9612403100775194,0.458656330749354,0.4916020671834625,0.5045219638242894,0.6998277347114557,-0.19530577088716627
49-9095,0.4547803617571059,0.8068475452196382,0.9967700258397932,0.7093023255813954,0.1828165374677002,0.31879844961240306,0.8376399655469422,-0.5188415159345392
49-9096,0.1537467700258397,0.165374677002584,0.8708010335917312,0.2403100775193798,0.1285529715762274,0.14114987080103353,0.425495262704565,-0.2843453919035315
49-9097,0.2648578811369509,0.0852713178294573,0.9328165374677002,0.0478036175710594,0.3171834625322997,0.2910206718346253,0.355297157622739,-0.06427648578811368
49-9098,0.0839793281653746,0.2351421188630491,0.962532299741602,0.1246770025839793,0.1679586563307493,0.12596899224806196,0.44078380706287684,-0.3148148148148149
49-9099,0.3901808785529715,0.1873385012919896,0.8972868217054264,0.4489664082687338,0.6091731266149871,0.4996770025839793,0.5111972437553832,-0.011520241171403933
51-1011,0.5645994832041343,0.3817829457364341,0.624031007751938,0.6944444444444444,0.5025839793281653,0.5335917312661498,0.5667527993109388,-0.03316106804478902
51-2011,0.3624031007751938,0.2428940568475452,0.7971576227390181,0.5038759689922481,0.3934108527131782,0.377906976744186,0.5146425495262704,-0.13673557278208442
51-2021,0.067829457364341,0.0956072351421188,0.6317829457364341,0.0503875968992248,0.1866925064599483,0.12726098191214466,0.25925925925925924,-0.13199827734711458
51-2022,0.3191214470284237,0.1085271317829457,0.7364341085271318,0.2060723514211886,0.2590439276485788,0.2890826873385013,0.3503445305770887,-0.06126184323858741
51-2023,0.2202842377260982,0.0478036175710594,0.7299741602067183,0.1040051679586563,0.3540051679586563,0.28714470284237725,0.2939276485788114,-0.006782945736434121
51-2031,0.0633074935400516,0.0910852713178294,0.9263565891472868,0.2170542635658914,0.3798449612403101,0.22157622739018085,0.4114987080103359,-0.18992248062015504
51-2041,0.1395348837209302,0.0568475452196382,0.7551679586563308,0.1866925064599483,0.1660206718346253,0.15277777777777773,0.33290267011197244,-0.1801248923341947
51-2051,0.2571059431524548,0.0723514211886304,0.7713178294573644,0.3604651162790697,0.1214470284237726,0.18927648578811368,0.4013781223083548,-0.2121016365202411
51-2061,0.1085271317829457,0.1828165374677002,0.7002583979328165,0.291343669250646,0.2545219638242894,0.18152454780361754,0.39147286821705424,-0.2099483204134367
51-2092,0.2093023255813953,0.0968992248062015,0.7571059431524548,0.1589147286821705,0.2868217054263566,0.24806201550387597,0.33763996554694226,-0.08957795004306629
51-3011,0.0594315245478036,0.1317829457364341,0.4509043927648579,0.359173126614987,0.1698966408268734,0.11466408268733849,0.31395348837209297,-0.19928940568475448
51-3021,0.1408268733850129,0.5529715762273901,0.7080103359173127,0.1666666666666666,0.1531007751937984,0.14696382428940563,0.4758828596037898,-0.32891903531438416
51-3022,0.1770025839793281,0.2835917312661499,0.7222222222222222,0.1162790697674418,0.0697674418604651,0.1233850129198966,0.374031007751938,-0.25064599483204136
51-3023,0.024547803617571,0.0277777777777777,0.7131782945736435,0.0180878552971576,0.0090439276485788,0.0167958656330749,0.25301464254952627,-0.23621877691645138
51-3091,0.3624031007751938,0.2700258397932816,0.710594315245478,0.1304909560723514,0.3113695090439276,0.3368863049095607,0.3703703703703704,-0.03348406546080973
51-3092,0.3462532299741602,0.1007751937984496,0.6195090439276486,0.1459948320413436,0.3074935400516795,0.32687338501291985,0.2887596899224806,0.03811369509043927
51-3093,0.3100775193798449,0.003875968992248,0.6027131782945736,0.0516795865633074,0.1937984496124031,0.25193798449612403,0.21942291128337632,0.032515073212747714
51-4021,0.2403100775193798,0.0633074935400516,0.8094315245478036,0.1518087855297157,0.3682170542635659,0.30426356589147285,0.3415159345391903,-0.03725236864771747
51-4022,0.2344961240310077,0.0458656330749354,0.7596899224806202,0.2848837209302325,0.3333333333333333,0.2839147286821705,0.363479758828596,-0.07956503014642552
51-4023,0.2816537467700258,0.1524547803617571,0.9418604651162792,0.2138242894056847,0.3972868217054263,0.33947028423772607,0.43604651162790703,-0.09657622739018096
51-4031,0.1614987080103359,0.041343669250646,0.7958656330749354,0.1007751937984496,0.1802325581395348,0.17086563307493535,0.31266149870801035,-0.141795865633075
51-4032,0.2370801033591731,0.0051679586563307,0.7919896640826873,0.3107235142118863,0.4980620155038759,0.3675710594315245,0.3692937123169681,-0.0017226528854435985
51-4033,0.2590439276485788,0.0910852713178294,0.8552971576227391,0.0839793281653746,0.3488372093023256,0.3039405684754522,0.34345391903531436,-0.03951335055986216
51-4034,0.146640826873385,0.167312661498708,0.8204134366925064,0.2532299741602067,0.727390180878553,0.437015503875969,0.41365202411714036,0.02336347975882863
51-4035,0.1524547803617571,0.0374677002583979,0.8417312661498708,0.291343669250646,0.4011627906976744,0.2768087855297158,0.3901808785529715,-0.11337209302325574
51-4041,0.1718346253229974,0.0426356589147286,0.8126614987080103,0.3255813953488372,0.5064599483204134,0.3391472868217054,0.3936261843238587,-0.05447889750215329
51-4051,0.2448320413436692,0.0704134366925064,0.8927648578811369,0.1414728682170542,0.1246770025839793,0.18475452196382425,0.3682170542635659,-0.18346253229974163
51-4052,0.0852713178294573,0.0355297157622739,0.8217054263565892,0.0697674418604651,0.2060723514211886,0.14567183462532296,0.3090008613264427,-0.16332902670111976
51-4061,0.1227390180878553,0.0064599483204134,0.8191214470284238,0.5574935400516796,0.5109819121447028,0.316860465116279,0.46102497846683893,-0.1441645133505599
51-4062,0.107235142118863,0.0077519379844961,0.6382428940568475,0.4799741602067183,0.599483204134367,0.35335917312661497,0.37532299741602065,-0.021963824289405687
51-4071,0.0891472868217054,0.0129198966408268,0.8850129198966409,0.0490956072351421,0.047157622739018,0.06815245478036171,0.31567614125753657,-0.24752368647717488
51-4072,0.165374677002584,0.0310077519379844,0.8875968992248062,0.0910852713178294,0.2144702842377261,0.18992248062015504,0.3365633074935401,-0.14664082687338503
51-4081,0.4392764857881137,0.2222222222222222,0.9437984496124032,0.5736434108527132,0.6117571059431525,0.525516795865633,0.5798880275624462,-0.05437123169681313
51-4111,0.1382428940568475,0.0025839793281653,0.710594315245478,0.6059431524547804,0.7906976744186046,0.46447028423772607,0.43970714900947455,0.02476313522825152
51-4121,0.0077519379844961,0.0109819121447028,0.6395348837209303,0.1518087855297157,0.1001291989664082,0.05394056847545215,0.26744186046511625,-0.2135012919896641
51-4122,0.1440568475452196,0.0587855297157622,0.7739018087855297,0.2713178294573643,0.2183462532299741,0.18120155038759686,0.3680017226528854,-0.18680017226528853
51-4191,0.2984496124031007,0.0400516795865633,0.9315245478036176,0.067829457364341,0.2958656330749354,0.297157622739018,0.34646856158484063,-0.049310938845822605
51-4192,0.1912144702842377,0.2777777777777778,0.8010335917312662,0.4470284237726098,0.1434108527131783,0.167312661498708,0.508613264427218,-0.34130060292851
51-4193,0.1886304909560723,0.065891472868217,0.6963824289405685,0.2810077519379845,0.08656330749354,0.13759689922480614,0.3477605512489233,-0.21016365202411716
51-4194,0.1731266149870801,0.0542635658914728,0.917312661498708,0.2713178294573643,0.3934108527131782,0.2832687338501292,0.4142980189491818,-0.1310292850990526
51-5111,0.2797157622739018,0.1957364341085271,0.4037467700258398,0.5697674418604651,0.8488372093023255,0.5642764857881137,0.38975021533161075,0.17452627045650299
51-5112,0.210594315245478,0.4709302325581395,0.8901808785529716,0.4031007751937984,0.3488372093023256,0.2797157622739018,0.5880706287683032,-0.30835486649440136
51-5113,0.2202842377260982,0.1111111111111111,0.8695090439276486,0.291343669250646,0.2990956072351421,0.2596899224806202,0.42398794142980184,-0.16429801894918167
51-6011,0.0187338501291989,0.272609819121447,0.6518087855297158,0.0374677002583979,0.0374677002583979,0.028100775193798402,0.3206287683031869,-0.2925279931093885
51-6021,0.0051679586563307,0.0167958656330749,0.7377260981912145,0.0910852713178294,0.0930232558139534,0.04909560723514205,0.28186907838070624,-0.23277347114556418
51-6031,0.0374677002583979,0.0193798449612403,0.6175710594315246,0.0200258397932816,0.0219638242894056,0.029715762273901748,0.21899224806201553,-0.1892764857881138
51-6041,0.0762273901808785,0.2248062015503876,0.5665374677002584,0.2622739018087855,0.109173126614987,0.09270025839793275,0.35120585701981044,-0.2585055986218777
51-6042,0.1343669250645995,0.229328165374677,0.7332041343669251,0.2183462532299741,0.2383720930232558,0.18636950904392763,0.3936261843238587,-0.20725667527993108
51-6051,0.0012919896640826,0.0490956072351421,0.5478036175710594,0.291343669250646,0.1608527131782945,0.08107235142118854,0.2960809646856158,-0.21500861326442725
51-6052,0.0717054263565891,0.1330749354005168,0.5549095607235142,0.6130490956072352,0.0620155038759689,0.066860465116279,0.433677863910422,-0.366817398794143
51-6061,0.1227390180878553,0.0155038759689922,0.7493540051679587,0.231266149870801,0.2842377260981912,0.20348837209302326,0.3320413436692506,-0.12855297157622733
51-6062,0.1886304909560723,0.0439276485788113,0.8501291989664083,0.1040051679586563,0.3901808785529715,0.2894056847545219,0.33268733850129195,-0.043281653746770066
51-6063,0.1589147286821705,0.0704134366925064,0.8636950904392765,0.1324289405684754,0.1698966408268734,0.16440568475452194,0.35551248923341944,-0.1911068044788975
51-6064,0.0620155038759689,0.0142118863049095,0.8152454780361758,0.0645994832041343,0.1227390180878553,0.0923772609819121,0.2980189491817399,-0.20564168819982778
51-6091,0.2177002583979328,0.0277777777777777,0.7764857881136951,0.2093023255813953,0.2228682170542635,0.22028423772609815,0.3378552971576227,-0.11757105943152454
51-6092,0.3669250645994832,0.1220930232558139,0.5051679586563308,0.8772609819121447,0.7906976744186046,0.5788113695090439,0.5015073212747632,0.07730404823428072
51-6093,0.1640826873385013,0.2868217054263566,0.8611111111111112,0.5988372093023255,0.1866925064599483,0.17538759689922478,0.5822566752799311,-0.4068690783807063
51-7011,0.1363049095607235,0.1925064599483204,0.9554263565891472,0.5465116279069767,0.2196382428940568,0.17797157622739015,0.5648148148148148,-0.38684323858742464
51-7021,0.1007751937984496,0.2739018087855297,0.8049095607235142,0.5161498708010336,0.1866925064599483,0.14373385012919895,0.5316537467700257,-0.3879198966408268
51-7031,0.148578811369509,0.088501291989664,0.8094315245478036,0.6815245478036176,0.1285529715762274,0.13856589147286819,0.5264857881136951,-0.3879198966408269
51-7032,0.1227390180878553,0.0749354005167958,0.8611111111111112,0.7403100775193798,0.3953488372093023,0.2590439276485788,0.5587855297157622,-0.2997416020671834
51-7041,0.0187338501291989,0.0180878552971576,0.8449612403100775,0.0445736434108527,0.0852713178294573,0.052002583979328096,0.30254091300602926,-0.25053832902670115
51-7042,0.0167958656330749,0.0012919896640826,0.7945736434108527,0.0968992248062015,0.2416020671834625,0.1291989664082687,0.29758828596037895,-0.16838931955211026
51-8011,0.8165374677002584,0.088501291989664,0.3372093023255814,0.417312661498708,0.5200258397932817,0.66828165374677,0.2810077519379845,0.38727390180878546
51-8012,0.6589147286821705,0.3333333333333333,0.2403100775193798,0.3675710594315245,0.6750645994832042,0.6669896640826873,0.31373815676141253,0.3532515073212748
51-8013,0.3863049095607235,0.1731266149870801,0.7687338501291989,0.3901808785529715,0.4638242894056847,0.4250645994832041,0.4440137812230835,-0.018949181739879417
51-8021,0.3798449612403101,0.2978036175710594,0.8436692506459949,0.4250645994832041,0.3901808785529715,0.38501291989664077,0.5221791559000861,-0.13716623600344535
51-8031,0.5090439276485789,0.4198966408268734,0.7551679586563308,0.2241602067183462,0.4140826873385013,0.4615633074935401,0.46640826873385016,-0.004844961240310086
51-8091,0.3578811369509044,0.0109819121447028,0.7041343669250646,0.0445736434108527,0.3488372093023256,0.353359173126615,0.2532299741602067,0.10012919896640832
51-8092,0.483204134366925,0.2021963824289405,0.6912144702842378,0.3229974160206718,0.5523255813953488,0.5177648578811369,0.4054694229112834,0.1122954349698535
51-8093,0.3217054263565891,0.08656330749354,0.7248062015503876,0.1375968992248062,0.3171834625322997,0.3194444444444444,0.31632213608957793,0.0031223083548664876
51-8099,0.5516795865633075,0.2545219638242894,0.8462532299741602,0.2965116279069767,0.4528423772609819,0.5022609819121447,0.46576227390180874,0.036498708010336
51-9011,0.4773901808785529,0.2564599483204134,0.7351421188630491,0.1808785529715762,0.4489664082687338,0.46317829457364335,0.39082687338501293,0.07235142118863042
51-9012,0.2228682170542635,0.020671834625323,0.7829457364341085,0.1602067183462532,0.4463824289405684,0.33462532299741593,0.32127476313522824,0.013350559862187694
51-9021,0.3100775193798449,0.0355297157622739,0.7997416020671835,0.0103359173126615,0.2299741602067183,0.2700258397932816,0.2818690783807063,-0.011843238587424698
51-9022,0.1363049095607235,0.3662790697674418,0.9741602067183462,0.7687338501291989,0.3488372093023256,0.24257105943152454,0.7030577088716624,-0.46048664944013784
51-9023,0.3171834625322997,0.1149870801033591,0.8837209302325582,0.1356589147286821,0.2080103359173126,0.2625968992248061,0.37812230835486643,-0.11552540913006032
51-9031,0.1440568475452196,0.1059431524547803,0.6304909560723514,0.0626614987080103,0.0400516795865633,0.09205426356589146,0.26636520241171396,-0.1743109388458225
51-9032,0.2674418604651162,0.1085271317829457,0.9224806201550388,0.1866925064599483,0.3746770025839793,0.32105943152454774,0.4059000861326443,-0.08484065460809653
51-9041,0.3320413436692506,0.0555555555555555,0.9198966408268734,0.1440568475452196,0.4140826873385013,0.37306201550387597,0.3731696813092162,-0.00010766580534021797
51-9051,0.2015503875968992,0.0322997416020671,0.7067183462532299,0.1020671834625323,0.2228682170542635,0.21220930232558133,0.2803617571059431,-0.06815245478036175
51-9061,0.5542635658914729,0.1569767441860465,0.5968992248062015,0.2138242894056847,0.3624031007751938,0.4583333333333333,0.32256675279931096,0.13576658053402235
51-9071,0.2067183462532299,0.2810077519379845,0.4896640826873385,0.6311369509043928,0.2338501291989664,0.22028423772609815,0.46726959517657196,-0.2469853574504738
51-9081,0.3397932816537468,0.3391472868217054,0.627906976744186,0.6815245478036176,0.2990956072351421,0.3194444444444444,0.549526270456503,-0.23008182601205862
51-9082,0.2609819121447028,0.5032299741602068,0.7441860465116279,0.6227390180878553,0.3488372093023256,0.30490956072351416,0.6233850129198967,-0.3184754521963825
51-9083,0.2629198966408269,0.189922480620155,0.6492248062015504,0.0762273901808785,0.4528423772609819,0.3578811369509044,0.30512489233419465,0.052756244616709747
51-9111,0.2177002583979328,0.1608527131782945,0.727390180878553,0.2383720930232558,0.2144702842377261,0.21608527131782945,0.37553832902670115,-0.1594530577088717
51-9123,0.0348837209302325,0.1220930232558139,0.541343669250646,0.1614987080103359,0.0329457364341085,0.033914728682170506,0.27497846683893196,-0.24106373815676146
51-9124,0.1744186046511628,0.0620155038759689,0.8527131782945736,0.0813953488372093,0.2144702842377261,0.19444444444444445,0.3320413436692506,-0.13759689922480614
51-9141,0.2157622739018088,0.1350129198966408,0.7887596899224806,0.251937984496124,0.5574935400516796,0.3866279069767442,0.3919035314384151,-0.0052756244616709025
51-9151,0.2713178294573643,0.5381136950904393,0.6666666666666666,0.4689922480620155,0.9263565891472868,0.5988372093023255,0.5579242032730405,0.04091300602928505
51-9161,0.2015503875968992,0.0503875968992248,0.8817829457364341,0.3856589147286822,0.7441860465116279,0.4728682170542635,0.43927648578811374,0.03359173126614978
51-9162,0.3449612403100775,0.2112403100775193,0.6447028423772609,0.5968992248062015,0.9857881136950905,0.665374677002584,0.48428079242032723,0.18109388458225678
51-9191,0.2280361757105943,0.0232558139534883,0.9651162790697676,0.0284237726098191,0.2512919896640826,0.23966408268733846,0.33893195521102504,-0.09926787252368657
51-9192,0.2919896640826873,0.167312661498708,0.7583979328165374,0.0400516795865633,0.2319121447028423,0.2619509043927648,0.3219207579672696,-0.059969853574504794
51-9193,0.4741602067183462,0.1705426356589147,0.8972868217054264,0.2777777777777778,0.4270025839793281,0.4505813953488371,0.448535745047373,0.0020456503014641414
51-9194,0.1602067183462532,0.2810077519379845,0.7177002583979328,0.5510335917312662,0.5723514211886305,0.36627906976744184,0.5165805340223946,-0.15030146425495272
